id	amplitude	channel	depth	firing_rate	group	n_spikes
124	18.23529434	60	53.00000000	0.9 spk/s	noise	2404
125	18.95386505	29	16.00000000	1.0 spk/s	mua	2890
126	22.09117126	6	24.00000000	6.8 spk/s	good	18880
128	21.85961533	20	18.00000000	2.3 spk/s	mua	6261
129	24.09194183	43	34.00000000	1.0 spk/s	good	2771
131	19.16676712	6	24.00000000	9.6 spk/s	noise	26678
132	17.39455795	4	13.00000000	8.4 spk/s	noise	23271
133	25.87576294	49	44.00000000	0.3 spk/s	mua	952
134	16.99792480	27	9.00000000	5.4 spk/s	good	14813
135	18.02294159	19	19.00000000	3.3 spk/s	good	9090
136	21.34468460	15	21.00000000	0.2 spk/s	noise	663
137	30.13490105	27	9.00000000	6.7 spk/s	noise	18632
138	15.27620888	1	14.00000000	1.9 spk/s	mua	5284
139	22.56014252	16	29.00000000	6.9 spk/s	good	18996
140	20.45599365	6	24.00000000	0.6 spk/s	noise	1714
142	15.55632401	8	25.00000000	0.9 spk/s	noise	2484
144	26.11087036	6	24.00000000	0.8 spk/s	mua	2129
145	28.91849327	7	8.00000000	22.1 spk/s	noise	61019
146	23.55298805	33	50.00000000	1.6 spk/s	mua	4357
147	16.98522949	18	30.00000000	1.6 spk/s	mua	4515
148	24.79582214	37	55.00000000	3.6 spk/s	mua	9910
149	20.41938782	4	13.00000000	5.9 spk/s	noise	16211
150	23.76018524	37	55.00000000	3.3 spk/s	good	9103
151	30.47823715	48	37.00000000	0.6 spk/s	mua	1661
153	17.08316994	8	25.00000000	0.2 spk/s	noise	457
154	22.21995735	35	49.00000000	1.7 spk/s	mua	4662
155	22.82873535	21	31.00000000	3.9 spk/s	good	10832
156	17.61173630	15	21.00000000	1.8 spk/s	noise	5118
157	29.30875778	56	56.00000000	8.9 spk/s	good	24740
158	19.94289780	17	20.00000000	1.7 spk/s	good	4709
159	29.73986244	48	37.00000000	10.5 spk/s	good	28921
160	37.74586105	57	40.00000000	0.7 spk/s	mua	1952
161	21.17186356	14	28.00000000	5.7 spk/s	good	15805
163	16.99469376	15	21.00000000	1.4 spk/s	noise	3890
164	21.02270126	15	21.00000000	1.3 spk/s	noise	3477
165	24.15499115	15	21.00000000	0.1 spk/s	noise	272
166	29.46804619	35	49.00000000	0.3 spk/s	mua	940
168	29.66136551	28	1.00000000	4.5 spk/s	noise	12494
169	23.60854721	29	16.00000000	1.7 spk/s	good	4748
170	22.77717972	53	42.00000000	9.3 spk/s	mua	25830
171	19.22457504	31	15.00000000	3.1 spk/s	good	8444
172	21.29624748	2	12.00000000	3.1 spk/s	good	8689
174	37.20918655	57	40.00000000	3.3 spk/s	mua	9050
176	9.59893513	63	51.00000000	0.9 spk/s	mua	2510
177	19.90545273	33	50.00000000	0.4 spk/s	noise	1064
178	23.61998367	18	30.00000000	1.9 spk/s	mua	5391
180	23.81321907	35	49.00000000	0.0 spk/s	mua	70
182	27.04660034	21	31.00000000	2.0 spk/s	noise	5565
184	19.76113319	15	21.00000000	2.4 spk/s	noise	6629
185	22.44639397	8	25.00000000	1.0 spk/s	noise	2791
187	22.54151344	37	55.00000000	0.6 spk/s	mua	1706
188	18.30533600	4	13.00000000	6.3 spk/s	noise	17333
190	22.79114342	21	31.00000000	4.2 spk/s	mua	11753
191	21.50325775	15	21.00000000	2.1 spk/s	noise	5738
298	26.26843643	43	34.00000000	6.9 spk/s	good	19064
299	28.13799286	42	47.00000000	9.1 spk/s	good	25259
300	28.96975708	37	55.00000000	8.6 spk/s	good	23799
301	23.36672974	8	25.00000000	15.6 spk/s	good	43219
302	23.01613998	60	53.00000000	8.0 spk/s	good	22010
303	23.37239265	58	52.00000000	1.2 spk/s	mua	3376
304	24.92522812	18	30.00000000	1.1 spk/s	good	3092
305	23.16445732	10	26.00000000	8.9 spk/s	good	24688
471	32.27880478	49	44.00000000	8.0 spk/s	good	22055
640	21.96673965	35	49.00000000	3.8 spk/s	good	10440
641	22.38333511	60	53.00000000	1.2 spk/s	mua	3328
642	14.27330971	40	48.00000000	0.8 spk/s	mua	2247
645	27.93180275	35	49.00000000	1.5 spk/s	mua	4272
673	17.93853760	44	35.00000000	4.5 spk/s	mua	12354
