id	amplitude	channel	depth	firing_rate	group	n_spikes
155	22.47188568	53	42.00000000	0.1 spk/s	mua	333
156	13.13219070	36	57.00000000	0.7 spk/s	noise	1985
157	21.28960800	34	64.00000000	0.7 spk/s	noise	2181
159	9.10890961	58	52.00000000	0.1 spk/s	noise	214
160	16.99842072	51	43.00000000	3.5 spk/s	good	10448
161	19.83221817	12	27.00000000	0.2 spk/s	noise	452
162	21.81825447	34	64.00000000	0.4 spk/s	noise	1202
164	22.96338272	45	46.00000000	0.9 spk/s	good	2635
165	21.88867760	28	1.00000000	2.3 spk/s	noise	6938
166	14.86099243	36	57.00000000	5.6 spk/s	noise	16850
167	9.96119785	7	8.00000000	10.6 spk/s	noise	31686
169	26.67364120	48	37.00000000	2.2 spk/s	good	6578
170	25.85737228	56	56.00000000	2.2 spk/s	mua	6460
171	22.19398880	36	57.00000000	5.5 spk/s	noise	16369
172	25.31928635	40	48.00000000	3.4 spk/s	mua	10294
173	27.16092682	55	41.00000000	2.9 spk/s	good	8800
174	23.10843086	39	54.00000000	1.6 spk/s	mua	4805
175	12.71448708	17	20.00000000	1.2 spk/s	mua	3444
177	28.02170181	57	40.00000000	2.3 spk/s	mua	6868
178	24.01867294	58	52.00000000	2.2 spk/s	noise	6455
179	16.60773468	63	51.00000000	2.5 spk/s	noise	7383
180	16.15676689	47	45.00000000	3.5 spk/s	mua	10343
181	19.49945450	63	51.00000000	2.8 spk/s	noise	8463
182	21.39644623	28	1.00000000	14.2 spk/s	noise	42297
183	19.33679581	54	59.00000000	0.2 spk/s	noise	516
184	23.64901924	36	57.00000000	1.1 spk/s	mua	3202
185	19.91004562	48	37.00000000	7.4 spk/s	noise	21993
186	20.84964180	28	1.00000000	1.4 spk/s	noise	4145
187	22.94895935	57	40.00000000	12.0 spk/s	mua	35748
190	18.52927017	59	61.00000000	0.4 spk/s	noise	1278
191	29.32190704	38	58.00000000	4.5 spk/s	mua	13489
192	25.21845627	28	1.00000000	0.7 spk/s	noise	1987
193	24.68492508	59	61.00000000	1.2 spk/s	mua	3589
194	21.93194962	43	34.00000000	0.4 spk/s	mua	1325
197	15.26694107	14	28.00000000	0.5 spk/s	mua	1458
199	10.16469383	15	21.00000000	1.4 spk/s	mua	4053
393	26.89019203	55	41.00000000	13.8 spk/s	good	41142
395	14.81313515	54	59.00000000	11.4 spk/s	noise	33953
396	26.18823433	53	42.00000000	5.3 spk/s	good	15708
518	27.21002579	48	37.00000000	12.9 spk/s	good	38415
519	22.17067337	57	40.00000000	2.6 spk/s	mua	7671
520	21.25836945	43	34.00000000	2.6 spk/s	noise	7773
521	21.60892296	49	44.00000000	1.8 spk/s	good	5472
522	29.03776932	43	34.00000000	2.2 spk/s	good	6477
523	12.65317535	11	23.00000000	0.7 spk/s	noise	2151
