id	amplitude	channel	depth	firing_rate	group	n_spikes
92	24.40774536	60	53.00000000	2.1 spk/s	noise	5436
96	36.44414520	41	33.00000000	1.8 spk/s	good	4715
97	68.06887054	52	39.00000000	23.7 spk/s	good	62367
98	54.73309708	38	58.00000000	3.2 spk/s	mua	8508
99	22.29075241	49	44.00000000	4.2 spk/s	mua	10958
101	47.66835785	20	18.00000000	0.0 spk/s	noise	56
104	50.42449188	54	59.00000000	1.6 spk/s	good	4294
105	55.69476700	53	42.00000000	14.8 spk/s	good	38947
106	33.27049255	50	38.00000000	2.1 spk/s	noise	5616
108	50.67731094	17	20.00000000	21.2 spk/s	noise	55600
110	22.94661713	58	52.00000000	3.1 spk/s	noise	8070
112	109.56537628	50	38.00000000	9.3 spk/s	good	24446
113	37.52894592	47	45.00000000	2.8 spk/s	good	7341
115	31.91194916	53	42.00000000	3.6 spk/s	noise	9366
116	25.88224411	63	51.00000000	12.4 spk/s	noise	32647
117	67.17662811	63	51.00000000	21.3 spk/s	mua	56003
119	51.08752823	56	56.00000000	4.2 spk/s	mua	11154
121	41.02825165	62	62.00000000	2.8 spk/s	mua	7441
122	54.55093002	51	43.00000000	15.3 spk/s	good	40322
123	64.32081604	28	1.00000000	2.8 spk/s	good	7244
124	63.73619461	55	41.00000000	7.9 spk/s	good	20843
129	29.46529961	37	55.00000000	0.9 spk/s	mua	2399
130	36.16844559	17	20.00000000	12.6 spk/s	noise	33205
131	40.66014099	20	18.00000000	14.0 spk/s	noise	36802
132	48.23856735	51	43.00000000	7.0 spk/s	good	18427
133	59.20853806	28	1.00000000	4.8 spk/s	mua	12618
135	29.91294098	12	27.00000000	1.3 spk/s	mua	3400
137	53.90845108	38	58.00000000	0.3 spk/s	good	791
138	43.28902435	45	46.00000000	5.3 spk/s	good	13975
139	51.87441635	37	55.00000000	5.7 spk/s	mua	14883
140	77.23211670	50	38.00000000	7.2 spk/s	mua	18883
141	55.62248611	48	37.00000000	2.4 spk/s	mua	6193
142	43.64244843	42	47.00000000	7.0 spk/s	good	18309
145	48.65880585	54	59.00000000	3.8 spk/s	mua	10111
146	45.33996582	45	46.00000000	2.0 spk/s	good	5302
147	25.02417183	58	52.00000000	13.8 spk/s	mua	36360
148	47.75890350	20	18.00000000	21.5 spk/s	mua	56633
149	39.22557068	19	19.00000000	22.7 spk/s	good	59760
150	39.89935303	44	35.00000000	2.5 spk/s	good	6443
152	56.45468140	61	60.00000000	4.5 spk/s	good	11952
154	45.95302200	40	48.00000000	2.2 spk/s	good	5686
156	34.18855286	21	31.00000000	2.9 spk/s	good	7584
157	47.04102325	53	42.00000000	25.8 spk/s	good	67720
159	47.66835403	20	18.00000000	1.0 spk/s	noise	2723
160	23.54055786	50	38.00000000	0.7 spk/s	noise	1871
163	39.21799469	48	37.00000000	1.4 spk/s	noise	3773
164	43.21921539	38	58.00000000	3.4 spk/s	good	8833
165	79.66207123	58	52.00000000	25.6 spk/s	mua	67305
166	55.64101410	38	58.00000000	0.4 spk/s	good	1139
167	49.30574799	56	56.00000000	0.3 spk/s	good	727
169	89.17056274	48	37.00000000	9.6 spk/s	good	25280
170	60.01813889	36	57.00000000	0.5 spk/s	good	1368
171	56.91746140	54	59.00000000	0.3 spk/s	good	873
173	62.30394745	48	37.00000000	7.6 spk/s	mua	19940
174	23.31949043	50	38.00000000	0.6 spk/s	noise	1673
175	43.52779388	36	57.00000000	2.4 spk/s	good	6227
178	89.04239655	30	2.00000000	1.2 spk/s	good	3040
179	29.69028664	49	44.00000000	2.6 spk/s	mua	6893
180	74.38024902	50	38.00000000	3.9 spk/s	noise	10273
183	72.48149872	60	53.00000000	5.2 spk/s	good	13735
184	39.95987320	57	40.00000000	8.0 spk/s	good	21029
189	69.78677368	28	1.00000000	8.1 spk/s	good	21303
190	26.76175117	63	51.00000000	9.8 spk/s	noise	25800
191	81.64839935	30	2.00000000	2.0 spk/s	good	5186
192	52.44048309	6	24.00000000	28.8 spk/s	good	75601
193	43.10345840	18	30.00000000	36.1 spk/s	good	94916
194	75.54823303	48	37.00000000	30.3 spk/s	good	79640
195	73.81921387	52	39.00000000	17.8 spk/s	good	46887
197	75.28051758	55	41.00000000	19.7 spk/s	good	51765
315	72.86904144	34	64.00000000	30.7 spk/s	good	80719
316	68.33665466	53	42.00000000	16.7 spk/s	good	43960
317	61.29007339	34	64.00000000	12.6 spk/s	good	33129
318	28.05583191	8	25.00000000	18.3 spk/s	good	48047
319	46.45169449	14	28.00000000	18.2 spk/s	good	47914
470	68.88157654	24	6.00000000	22.2 spk/s	good	58259
472	65.47565460	36	57.00000000	15.9 spk/s	good	41684
833	51.29563141	13	22.00000000	11.6 spk/s	good	30531
834	50.91790009	54	59.00000000	10.6 spk/s	good	27853
836	47.79600906	0	3.00000000	13.9 spk/s	good	36645
837	36.01568604	62	62.00000000	6.5 spk/s	mua	17062
838	54.19166946	34	64.00000000	6.2 spk/s	good	16273
840	44.01823425	32	63.00000000	7.1 spk/s	good	18616
843	61.24741364	48	37.00000000	4.8 spk/s	mua	12567
844	41.42626190	36	57.00000000	3.6 spk/s	good	9462
848	90.83954620	50	38.00000000	8.8 spk/s	mua	23191
849	44.52060699	11	23.00000000	3.3 spk/s	good	8752
851	30.17762566	12	27.00000000	1.8 spk/s	good	4820
939	49.99452972	36	57.00000000	5.2 spk/s	good	13789
940	25.28499985	10	26.00000000	1.5 spk/s	good	4048
942	43.55413818	62	62.00000000	0.7 spk/s	good	1720
944	37.15104294	59	61.00000000	0.6 spk/s	good	1639
945	40.67399979	15	21.00000000	0.4 spk/s	mua	1180
946	71.85659790	15	21.00000000	5.0 spk/s	good	13245
950	35.23205948	11	23.00000000	0.6 spk/s	good	1705
